"Directory","File","Pages"
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bondon","bondon_2009_EstimationAutoregressiveModels.pdf",16
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Borsboom","borsboom_2015_WhatCausalIndividual.pdf",7
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Borsboom","borsboom_2021_TheoryConstructionMethodology.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bos","bos_2014_CriticalSlowingDepression.pdf",1
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bos","bos_2018_CrosssectionalNetworksDepressive.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bos","bos_2019_AffectiveVariabilityDepression.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bos","bos_2020_RecommendationsUseLongterm.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Boschloo","boschloo_2015_NetworkStructureSymptoms.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Boschloo","boschloo_2016_NetworkStructurePsychopathology.pdf",9
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Boudt","boudt_2019_ChapterMultivariateGARCH.pdf",50
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Box","box_1970_DistributionResidualAutocorrelations.pdf",19
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Box","box_2016_TimeSeriesAnalysis.pdf",709
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Boynton","boynton_2014_OnlineDailyDiary.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bozdogan","bozdogan_1987_ModelSelectionAkaike.pdf",26
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Brådvik","bradvik_2002_OccurrenceSuicideSevere.pdf",5
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Breckling","breckling_1989_AnalysisDirectionalTime.pdf",235
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Breiman","breiman_2001_StatisticalModelingTwo.pdf",33
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Brentjes","brentjes_2023_RoutledgeHandbookSciences.pdf",876
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Brewer","brewer_2016_RelativePerformanceAIC.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Briët","briet_2013_GeneralizedSeasonalAutoregressive.pdf",9
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Brillinger","brillinger_1969_CalculationCumulantsConditioning.pdf",4
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bringmann","bringmann_2013_NetworkApproachPsychopathology.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bringmann","bringmann_2015_RevealingDynamicNetwork.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bringmann","bringmann_2016_AssessingTemporalEmotion.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bringmann","bringmann_2017_ChangingDynamicsTimevarying.pdf",18
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bringmann","bringmann_2021_ESMvisToolVisualizing.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bringmann","bringmann_2022_PsychopathologicalNetworksTheory.pdf",15
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Brockwell","brockwell_2016_IntroductionTimeSeries.pdf",428
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Brooks","brooks_2021_LevelsOrganizationBiological.pdf",337
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Brose","brose_2015_DifferencesPersonPerson.pdf",17
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Brose","brose_2015_OlderAdultsAffective.pdf",15
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Brose","brose_2015_OlderAdultsAffective2.pdf",15
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Brown","brown_2004_MultipleNeuralSpike.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Brown","brown_2011_ExperienceSamplingStudyDepressive.pdf",7
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Brown","brown_2014_ConsciousnessOutPhenomenology.pdf",439
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Brown","brown_2020_RhythmicAspectsBehavior.pdf",518
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bru","bru_2007_ComparisonStatisticalModels.pdf",18
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Brummelen","brummelen_2017_HeavenlyMathematicsForgotten.pdf",216
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Brunyé","brunye_2015_MapOurHead.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bryant","bryant_2013_MethodologicalIssuesApplied.pdf",320
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Burger","burger_2022_NovelApproachConstructing.pdf",37
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bürkner","burkner_2017_BrmsPackageBayesian.pdf",28
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bürkner","burkner_2018_AdvancedBayesianMultilevel.pdf",17
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Bürkner","burkner_2021_BayesianItemResponse.pdf",54
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Burnes","burnes_2020_OriginsLewinThreeStep.pdf",28
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Burnham","burnham_1998_PracticalUseInformationTheoretic.pdf",43
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Burnham","burnham_2004_ModelSelectionMultimodel.pdf",512
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Burnham","burnham_2004_MultimodelInferenceUnderstanding.pdf",44
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Burnham","burnham_2004_MultimodelInferenceUnderstandinga.pdf",44
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Burnham","burnham_2011_AICModelSelection.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Butcher","butcher_2021_CausalDatasheetDatasets.pdf",18
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Butler","butler_2017_DistributionSumIndependent.pdf",15
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Buuren","buuren_2011_MiceMultivariateImputation.pdf",67
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Calderón","calderon_2018_FuzzyControlbasedApproach.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Calin","calin_2020_DeepLearningArchitectures.pdf",768
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Calvo Tapia","calvotapia_2020_BasicPrinciplesDrive.pdf",8
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cameron","cameron_1986_EconometricModelsBased.pdf",25
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cameron","cameron_2013_RegressionAnalysisCount.pdf",598
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Camp","camp_2020_LGBQSelfAcceptanceIts.pdf",21
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Campbell","campbell_1977_SurveyStatisticalWork.pdf",22
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Campbell","campbell_2007_CausationExplanationPapers.pdf",335
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Campbell","campbell_2010_TimeIdentity.pdf",339
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Campbell","campbell_2011_CarvingNatureIts.pdf",367
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cano-Berlanga","cano-berlanga_2019_ChapterQuantitativeGame.pdf",27
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cardinal","cardinal_1999_ApplicationIntegervaluedTime.pdf",15
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Carifio","carifio_2007_TenCommonMisunderstandings.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Carifio","carifio_2008_Resolving50yearDebate.pdf",3
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cartwright","cartwright_2009_WhatThisThing.pdf",22
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Casals","casals_2016_StatespaceMethodsTime.pdf",290
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Casini","casini_2020_UsingTimevaryingAutoregressive.pdf",17
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Castro Alvarez","castroalvarez_2022_ChronicleMeasurementUnforetold.pdf",327
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Castro-Alvarez","castro-alvarez_2023_TimeVaryingDynamicPartial.pdf",21
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Castro-Alvarez","castro-alvarez_2024_TimeVaryingDynamicPartial.pdf",21
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Castro","castro_2019_DifferentialRoleCentral.pdf",15
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Catania","catania_2017_HierarchicalMarkovSwitchingModels.pdf",29
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Catania","catania_2021_HierarchicalMarkovswitchingModels.pdf",33
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Catts","catts_2009_FloorEffectsAssociated.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cervantes","cervantes_2020_ComprehensiveSurveySupport.pdf",27
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Céspedes","cespedes_2016_CausalOverdeterminationContextualism.pdf",94
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Ceusters","ceusters_2010_FoundationsRealistOntology.pdf",23
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chalmers","chalmers_2016_GeneratingAdaptiveNonAdaptive.pdf",38
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chambers","chambers_2016_Extending.pdf",378
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chang","chang_1984_ModelingSequencesWet.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chang","chang_2012_WaterH2O.pdf",335
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chatfield","chatfield_1975_AnalysisTimeSeries.pdf",277
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chatterjee","chatterjee_2015_ModellingCreditRisk.pdf",30
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chaubey","chaubey_2022_NonparametricDensityEstimation.pdf",28
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chaudhuri","chaudhuri_2016_DataGatheringAnalysis.pdf",512
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chen","chen_2021_AutoregressiveModelsMatrixvalued.pdf",53
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chen","chen_2022_FactorModelsHighDimensional.pdf",24
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chen","chen_2024_TranslatingPsychologicalVerbal.pdf",58
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cheung","cheung_2023_DIYBootstrappingGetting.pdf",17
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chevance","chevance_2020_IdentifyingOutcomesDepression.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chow","chow_2005_EmotionThermostatRepresenting.pdf",18
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chow","chow_2009_RepresentingTimevaryingCyclic.pdf",34
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chowdhery","chowdhery_2022_PaLMScalingLanguage.pdf",87
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chung","chung_2000_DroughtOccurrenceProbabilities.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Chung","chung_2001_CourseProbabilityTheory.pdf",433
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cicchetti","cicchetti_1991_ThinkingClearlyPsychologyV1.pdf",297
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cicchetti","cicchetti_1991_ThinkingClearlyPsychologyV2.pdf",475
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cindrić","cindric_2006_StatisticalAnalysisWet.pdf",7
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Claiborne","claiborne_2016_MitochondrialReplacementTechniques.pdf",201
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Clark","clark_1989_DiurnalVariationPositive.pdf",30
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Clark","clark_1991_TripartiteModelAnxiety.pdf",21
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cloos","cloos_2023_DevelopmentValidationComparison.pdf",49
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Coifman","coifman_2012_NegativePositiveBack.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cole","cole_2005_MultistateMarkovChain.pdf",18
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cole","cole_2005_MultistateMarkovChaina.pdf",18
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Coleman","coleman_1964_IntroductionMathematicalSociology.pdf",570
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Conner","conner_2009_ExperienceSamplingMethods.pdf",22
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Conway","conway_2019_HierarchicalTaxonomyPsychopathology.pdf",18
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cook","cook_1995_MathematicsMaritalConflict.pdf",21
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cooper","cooper_2004_AnalysisHospitalInfection.pdf",15
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Corley","corley_2011_BuildingTheoryTheory.pdf",22
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cornélissen","cornelissen_2005_MappingCircaseptanCircadian.pdf",9
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cornelissen","cornelissen_2014_CosinorbasedRhythmometry.pdf",24
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cotton","cotton_2017_TestingCode.pdf",144
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cox","cox_1968_GeneralDefinitionResiduals.pdf",29
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cox","cox_2003_ComponentsVariance.pdf",181
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cramer","cramer_2012_DimensionsNormalPersonality.pdf",18
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cramer","cramer_2012_PathoplasticityDysphoricEpisodes.pdf",9
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Crane","crane_2018_ProbabilisticFoundationsStatistical.pdf",257
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cranford","cranford_2006_ProcedureEvaluatingSensitivity.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cremers","cremers_2018_CircularInterpretationRegression.pdf",21
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cremers","cremers_2018_OneDirectionTutorial.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cremers","cremers_2020_RegressionModelsCylindrical.pdf",17
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cremers","cremers_2021_CircularModellingCircumplex.pdf",16
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cremers","cremers_2024_BpnregBayesianProjected.pdf",38
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Croft","croft_2001_AreMondayBlues.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Croston","croston_1972_ForecastingStockControl.pdf",15
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Crowley","crowley_2015_WeekLifeFulltime.pdf",8
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cryer","cryer_2008_TimeSeriesAnalysis.pdf",501
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Csikszentmihalyi","csikszentmihalyi_2003_HappinessEverydayLife.pdf",15
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cui","cui_2009_NewLookTime.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cui","cui_2009_NewLookTimea.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cui","cui_2022_StableLearningEstablishes.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Cutler","cutler_2022_DeepLexicalHypothesis.pdf",73
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/D’Urso","durso_2023_DoesAcquiescenceDisagree.pdf",16
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Dadashi","dadashi_2009_GaitRecognitionUsing.pdf",5
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Dallaspezia","dallaspezia_2009_MelatoninCircadianRhythms.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Daniel Felix Ahelegbey","danielfelixahelegbey_2016_SparseGraphicalVector.pdf",43
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Danziger","danziger_1985_MethodologicalImperativePsychology.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Davies","davies_1980_AutoregressiveMovingAverage.pdf",7
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Davis","davis_2016_HandbookDiscretevaluedTime.pdf",480
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/de Bal","debal_2019_CausationTimeAsymmetry.pdf",20
